player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,points,rebounds,assists,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Darryl Garrett,Guard,75.0,190,,Eastern Michigan,2005,1,30.0,11.9,3.3,1.7,40.7,34.2,73.2,47.5,,1.6
Dean Garrett,Center,73.0,225,,Indiana,1988,2,63.0,13.6,8.5,0.5,53.8,,67.2,53.8,,
DeAngelo Garrett,Center,80.0,203,,Pacific,2008,2,12.0,0.8,0.8,0.0,30.0,0.0,50.0,30.0,,0.0
Diante Garrett,Guard,76.0,190,,Iowa State,2011,4,128.0,10.7,2.8,4.8,40.7,29.7,72.9,44.7,,7.8
Dick Garrett,Forward,75.0,190,,Southern Illinois,1969,3,74.0,18.1,6.2,,46.3,,81.9,,,
Don Garrett,Forward,,,,Texas A&M,1951,1,2.0,,,,,,,,,
Dwight Garrett,Forward,79.0,201,,Canisius,1987,2,51.0,3.8,1.9,0.5,42.2,,78.6,,,
Floyd Garrett,Center,78.0,198,,Butler,1971,1,23.0,1.7,3.5,,37.3,,,,,
Glenn Garrett,Forward,81.0,206,,Alabama,1973,3,72.0,6.7,6.5,,44.0,,60.6,,,
Greg Garrett,Forward,77.0,196,,Texas-Rio Grande Valley,1988,2,56.0,7.9,3.8,1.8,49.1,35.4,73.5,53.6,,
Howard Garrett,Center,79.0,201,,Missouri,1962,2,23.0,6.7,5.3,,32.3,,68.6,,,
Jarvis Garrett,Guard,72.0,170,Notre Dame Prep,Rhode Island,2017,3,91.0,8.4,2.6,3.5,38.9,34.4,69.5,45.6,13.5,7.3
Je Garrett,,,,,Miami (OH),1983,1,,,,,,,,,,
Jeff Garrett,Forward,79.0,206,Oldsmar Christian Academy,Northern Kentucky,2017,1,34.0,3.4,4.4,0.6,39.3,17.9,48.8,41.5,12.1,1.0
Jim Ed Garrett,,,,,Miami (OH),1981,1,7.0,2.4,0.1,0.1,62.5,,70.0,,,
Joe Garrett,Forward,79.0,201,,UTEP,1978,1,25.0,3.8,2.0,,37.2,,54.5,,,
John Garrett,Center,73.0,211,,Purdue,1975,3,82.0,19.8,9.0,0.9,53.0,,76.0,,,
John Garrett,Guard,,,,Southern Illinois,1972,3,72.0,13.8,2.6,,43.1,,85.3,,,
Keelan Garrett,Guard,72.0,180,St. Louis Catholic,McNeese State,2015,3,73.0,7.5,1.5,0.9,36.1,33.4,73.9,46.5,11.6,1.7
Ken Garrett,Forward,79.0,201,,Bradley,1980,4,87.0,11.5,6.6,1.5,47.4,,68.7,,,
KJ Garrett,Guard,75.0,190,Rolling Hills Prep HS,Washington,2016,2,12.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,-21.3,-0.2
Lionel Garrett,Forward,81.0,206,,Southern,1979,2,56.0,12.8,13.4,,51.8,,66.2,,,
Louis Garrett,Forward,78.0,215,Salt Lake CC,San Jose State,2013,1,25.0,6.9,2.3,0.9,35.3,28.9,71.4,41.8,10.7,0.5
Mike Garrett,Guard,73.0,185,,San Jose State,2001,2,31.0,10.7,2.6,1.7,37.9,39.7,79.7,45.7,,1.8
Mitch Garrett,Guard,61.0,178,,Rutgers,2002,1,16.0,0.6,0.4,0.1,42.9,33.3,50.0,57.1,,0.1
Monice Garrett,Guard,69.0,175,,Northern Colorado,2008,1,25.0,1.0,0.9,1.5,20.0,6.3,50.0,21.0,,-0.5
Nathaniel Garrett,Forward,76.0,193,,Morgan State,1972,1,18.0,1.3,,,40.0,,16.7,,,
Paul Garrett,Center,81.0,206,,Stanford,1992,3,74.0,4.0,3.3,0.8,47.4,,58.9,47.4,,
Phil Garrett,Guard,61.0,178,,Furman,1974,1,12.0,5.4,0.8,,40.4,,90.0,,,
Reggie Garrett,Forward,,,,Seton Hall,2001,4,102.0,1.6,1.9,0.5,43.3,23.1,67.6,45.3,,2.2
Reggie Garrett,Guard,,,,New Orleans and Arkansas,1995,3,83.0,6.4,2.5,1.0,46.1,38.5,68.3,47.7,,
Rick Garrett,Guard,73.0,185,,Illinois State,1996,1,6.0,0.5,0.3,0.0,,0.0,75.0,,,0.0
Robert Garrett,Center,84.0,260,Sacramento,Santa Clara,2014,3,89.0,1.6,1.9,0.1,51.8,,41.5,51.8,11.7,1.3
Rowland Garrett,Forward,78.0,198,,Florida State,1972,3,76.0,11.1,6.9,,47.9,,70.8,,,
Steve Garrett,Guard,73.0,185,,American,1973,2,49.0,7.8,2.2,3.9,41.5,,79.1,,,
Terry Garrett,Guard,73.0,185,,Mercer,1974,1,24.0,5.6,2.5,,42.4,,70.8,,,
Tim Garrett,Forward,79.0,201,,New Mexico,1984,2,64.0,14.1,5.2,,52.6,,67.6,,,
Travis Garrett,Forward,78.0,198,,Stetson,1994,2,35.0,4.8,3.7,0.6,42.3,,58.9,42.3,,
Troy Garrett,Guard,76.0,193,,Ole Miss,1990,2,22.0,3.0,0.9,0.5,40.4,34.5,,49.1,,
Vincent Garrett,Guard,78.0,220,Marshall,Rutgers and Green Bay,2014,2,36.0,4.7,2.1,1.0,40.8,45.7,74.4,46.3,14.5,1.3
Wayne Garrett,Center,79.0,201,,Tulane,1971,2,11.0,1.2,0.8,,55.6,,50.0,,,
_ Garrett,,,,,American,1974,1,14.0,4.1,0.8,4.6,42.1,,62.5,,,
Steve Garrick,Guard,72.0,183,,Rider,1968,1,20.0,2.2,0.8,,37.3,,50.0,,,
Tom Garrick,,,,,Rhode Island,1988,4,120.0,13.1,3.8,3.4,47.4,,78.4,,,
Tracy Garrick,Forward,77.0,196,,Furman,1991,4,105.0,8.6,3.5,1.7,44.8,33.6,69.8,49.5,,
Edward Garriet,Guard,72.0,183,,McNeese State,2005,4,108.0,9.1,2.2,1.1,41.0,39.8,81.9,55.0,,6.9
Bill Garrigan,,,,,Saint Francis (PA),1975,1,2.0,2.0,0.5,,,,100.0,,,
Aaron Garriott,Guard,75.0,190,,Southern Illinois-Edwardsville,2009,1,30.0,8.9,2.2,2.3,33.3,29.8,76.7,40.7,,
Gary Garris,Forward,77.0,196,,American and NJIT,2009,3,46.0,7.5,4.0,0.7,38.1,27.1,64.4,43.2,,
Harrie Garris,Forward,76.0,193,,Monmouth,1989,3,63.0,12.7,3.0,1.7,44.1,,71.6,,,
John Garris,Forward,80.0,205,,Michigan and Boston College,1983,4,94.0,10.4,4.9,,57.9,,71.6,,,
Justin Garris,Guard,75.0,190,,NJIT,2009,2,60.0,6.7,2.8,1.2,30.5,25.6,62.4,37.4,,
Kiwane Garris,Guard,74.0,183,,Illinois,1997,4,116.0,16.8,3.3,4.3,41.1,36.3,83.0,47.8,,
Robert Garris,,,,,Northwestern State,1984,1,18.0,0.4,0.7,0.1,33.3,,33.3,,,
Tyrone Garris,Guard,72.0,183,,New Orleans,1996,2,57.0,16.1,3.9,2.8,41.7,38.5,80.3,49.4,,
Bob Garrison,Guard,,,,Tennessee,1951,1,22.0,13.2,,,27.3,,52.2,,,
Bob Garrison,Guard,73.0,185,,North Carolina State,1949,1,31.0,5.1,,,,,51.3,,,
David Garrison,Forward,79.0,201,,Louisiana-Monroe,2009,4,67.0,1.0,1.0,0.2,32.4,14.3,54.8,34.5,,-0.1
Evan Garrison,Guard,61.0,170,,Portland State,2016,1,18.0,0.8,0.2,0.4,35.3,20.0,100.0,38.2,2.2,0.0
Gary Garrison,Center,80.0,203,,Saint Louis,1965,4,,,,,,,,,,
George Garrison,Guard,73.0,185,,St. John's (NY),1983,4,59.0,1.5,0.6,,36.8,,69.0,,,
Grover Garrison,Forward,78.0,198,,Texas Southern,1997,1,19.0,2.0,1.2,0.3,38.9,22.2,72.7,41.7,,0.1
Henry Garrison,Forward,75.0,190,,Tennessee,1959,2,17.0,1.1,1.4,,33.3,,50.0,,,
Jerome Garrison,Guard,75.0,178,Mountain Pointe,Grand Canyon,2015,2,62.0,12.0,3.1,1.7,44.1,36.4,74.8,51.3,14.7,5.4
John Garrison,Forward,80.0,203,,Eastern Washington,1990,4,113.0,3.7,3.1,0.6,46.3,,55.0,46.4,,
Kyle Garrison,Center,81.0,206,,Norfolk State,2005,2,34.0,1.3,0.9,0.0,36.6,,42.9,36.6,,0.0
Lawrence Garrison,Forward,79.0,201,,Maryland-Eastern Shore,1997,4,81.0,3.0,1.9,0.2,46.6,0.0,63.1,46.6,,
Matt Garrison,Forward,80.0,203,,Montana State,1995,2,32.0,1.8,1.4,0.4,51.2,50.0,54.5,53.5,,
Neel Garrison,Guard,72.0,183,,Furman,1989,3,80.0,2.1,1.4,2.0,49.5,,70.2,51.6,,
Noel Garrison,Guard,72.0,183,,Furman,1990,1,31.0,0.8,0.6,2.0,31.3,16.7,43.3,34.4,,
Rob Garrison,Guard,74.0,188,,UConn and Niagara,2010,4,97.0,7.9,2.6,2.1,39.4,29.9,80.1,45.7,,5.9
Tarrence Garrison,Forward,79.0,220,,Prairie View,2010,3,75.0,2.0,2.3,0.2,40.0,0.0,56.1,40.0,,1.4
Ted Garrison,Center,77.0,196,,Miami (OH),1961,3,53.0,7.3,7.5,,44.7,,72.2,,,
Tom Garrison,Center,81.0,206,,Baylor,1962,2,37.0,3.3,1.8,,45.5,,67.9,,,
Travis Garrison,Forward,81.0,206,,Maryland,2006,4,125.0,7.5,5.0,0.6,43.5,34.7,74.5,45.7,,8.4
Zeke Garrison,Forward,78.0,198,,New Orleans,2008,1,7.0,0.4,0.3,0.0,33.3,,50.0,33.3,,0.0
Dylan Garrity,Guard,74.0,185,Edison,Sacramento State,2015,4,119.0,11.8,2.2,4.4,45.0,41.7,83.6,56.5,17.0,11.6
Ed Garrity,,,,,St. Joseph's,1953,1,25.0,16.1,3.5,,35.1,,65.5,,,
Hayes Garrity,Guard,73.0,180,Westview,Utah Valley and Idaho State,2017,3,46.0,7.5,2.3,1.4,37.9,32.8,80.8,44.6,12.7,1.4
Joe Garrity,,,,,Washington State,1972,2,27.0,1.4,0.3,,39.1,,73.1,,,
Ken Garrity,,,,,Michigan State,1958,1,,,,,,,,,,
Kevin Garrity,Center,73.0,211,,Purdue,2004,4,73.0,0.7,1.1,0.2,38.0,,33.3,38.0,,0.2
Pat Garrity,Forward,81.0,238,,Notre Dame,1996,2,111.0,18.8,7.0,2.0,48.8,35.8,74.7,52.0,,
Steven Garrity,Forward,78.0,198,,Idaho State,1990,3,78.0,11.2,5.7,1.1,46.1,,73.4,,,
Daniel Garrott,Guard,61.0,180,,Tennessee,1993,1,3.0,1.3,,0.7,66.7,0.0,,66.7,,
Alex Garrow,,,,,Alabama,1960,1,5.0,1.2,1.4,,16.7,,100.0,,,
Mike Garry,Forward,75.0,190,,Hartford,1992,1,21.0,1.0,2.3,0.7,29.6,,71.4,29.6,,
Jeff Garske,Forward,76.0,193,,Western Michigan,1970,1,14.0,2.1,1.0,,52.0,,44.4,,,
Andy Garth,Center,77.0,196,,San Francisco,1961,1,14.0,1.8,2.9,,27.0,,100.0,,,
Nate Garth,Guard,74.0,180,Hamilton (TN),New Mexico and UCSB,2013,4,120.0,3.9,1.4,2.6,34.4,30.5,68.4,41.7,,3.2
Nick Garth,Guard,61.0,185,Cypress Lake HS,Lamar,2017,2,63.0,12.6,2.1,2.1,41.6,38.4,78.4,54.6,18.4,6.1
Ron Garthright,Forward,75.0,190,,Morehead State,1969,1,27.0,12.7,10.5,,43.1,,64.3,,,
Gary Gartin,Guard,61.0,178,,Morehead State,1976,1,9.0,1.2,0.2,0.6,60.0,,45.5,,,
Jack Garton,,,,,Washington State,1955,3,73.0,2.2,,,,,66.2,,,
_ Garver,,,,,Stanford,1951,1,1.0,1.0,2.0,,,,50.0,,,
_ Garver,Guard,69.0,175,,Stanford,1950,1,14.0,0.6,,,18.8,,75.0,,,
Pat Garverick,Guard,74.0,188,,Ohio State,1988,1,2.0,,0.5,,,,,,,
Jim Garvey,Guard,75.0,190,,Hartford,1985,1,5.0,2.4,0.8,0.2,30.0,,66.7,,,
Steve Garvick,Guard,61.0,180,,Rider,1969,1,21.0,2.5,0.9,,42.1,,50.0,,,
Chance Garvin,Guard,76.0,170,Lake Roosevelt High School,Idaho,2017,1,1.0,0.0,0.0,0.0,,,,,0.0,0.0
Dan Garvin,Forward,78.0,205,Bethel HS,Bryant,2017,4,109.0,8.2,6.5,0.9,49.8,18.4,57.7,50.3,17.4,6.2
James Garvin,Center,80.0,203,,Boston University,1973,3,73.0,14.5,12.8,,42.9,,,,,
Jonathan Garvin,Center,76.0,193,,Bethune-Cookman,1991,1,21.0,4.4,4.0,0.3,46.7,0.0,33.3,46.7,,
Najee Garvin,Forward,79.0,213,Moravian Prep,Charlotte,2017,1,29.0,5.2,3.7,0.4,50.0,0.0,63.4,50.0,9.8,0.4
Chris Garwood,Forward,73.0,208,,Prairie View,2004,4,106.0,2.1,2.1,0.1,44.8,0.0,56.4,44.8,,1.2
John Garwood,Forward,76.0,193,,San Diego State,1982,2,56.0,7.6,2.9,0.9,45.0,,68.8,,,
John Garwood,Forward,75.0,190,,Toledo,1979,1,22.0,3.5,2.5,,36.6,,59.5,,,
Tom Garwood,,,,,Miami (OH),1967,1,3.0,1.3,,,66.7,,,,,
Cavanaugh Gary,Guard,68.0,173,,Indiana State,1974,2,12.0,1.6,0.3,,43.8,,55.6,,,
Dairese Gary,Guard,73.0,205,,New Mexico,2011,4,135.0,10.8,2.6,4.2,45.6,36.2,75.1,50.9,,15.9
Dallas Gary,Forward,77.0,210,East,Coppin State,2015,2,59.0,6.9,2.8,0.7,39.9,24.7,70.3,43.4,11.6,0.7
Dawan Gary,Forward,78.0,198,,LIU-Brooklyn,2003,3,83.0,6.7,5.0,0.7,49.1,21.4,75.9,50.1,,2.5
Greg Gary,,,,,St. Bonaventure,1993,1,1.0,0.0,1.0,1.0,,,,,,
Greg Gary,Guard,74.0,188,,Tulane,1992,3,87.0,6.3,2.2,4.3,43.5,43.0,82.2,52.3,,
GregBubba Gary,Forward,75.0,190,,St. Bonaventure,1971,2,55.0,14.7,8.8,,45.8,,66.3,,,
Jakeel Gary,Center,79.0,201,,Norfolk State,2007,2,36.0,3.8,2.5,0.4,54.6,,55.2,54.6,,1.3
Jeff Gary,Guard,76.0,193,,Vanderbilt,1986,4,88.0,7.4,1.6,1.1,48.0,,77.3,,,
La'Ryan Gary,Guard,79.0,220,,Louisiana-Lafayette,2011,3,86.0,8.1,3.4,0.7,46.7,24.2,77.1,48.8,,5.5
Mark Gary,Forward,78.0,215,Southern Shreveport,Grambling,2015,1,29.0,10.5,5.9,0.7,41.9,39.5,75.5,45.9,13.9,0.7
Mark Gary,Center,74.0,188,,North Carolina-Wilmington,1988,4,116.0,5.7,1.5,1.6,42.1,,73.5,,,
Phil Gary,Guard,61.0,190,,Florida International,2011,2,60.0,9.9,2.0,3.1,43.8,34.2,71.0,50.5,15.1,3.2
Phil Gary,Forward,77.0,196,,Long Beach State,1980,2,59.0,3.5,2.3,0.4,42.3,,52.1,,,
Shawntes Gary,Guard,74.0,188,,Western Michigan,2009,4,126.0,8.2,4.0,1.0,41.1,31.1,74.0,44.8,,7.3
Frank Garza,Forward,78.0,198,,Idaho,1985,2,57.0,12.0,4.7,1.2,50.1,,78.6,,,
Gonzalo Garza,Guard,,,,Texas-Rio Grande Valley,1998,1,13.0,1.0,0.2,0.2,31.3,25.0,0.0,40.6,,-0.1
Joe Garza,Guard,73.0,175,Las Cruces High School,New Mexico State,2017,1,30.0,1.7,0.6,0.5,40.0,40.0,100.0,54.3,9.1,0.6
Sergio Garza,Guard,74.0,188,,Texas-Rio Grande Valley,1993,1,11.0,0.4,0.3,0.3,0.0,0.0,100.0,0.0,,
Mrdjan Gasevic,Forward,79.0,235,Gimnazida HS,Delaware State,2017,4,105.0,2.4,2.1,0.4,45.1,0.0,55.6,45.1,10.3,1.0
Chris Gash,Guard,75.0,190,,Gardner-Webb,2007,4,118.0,9.2,4.5,1.7,40.6,36.3,77.6,49.8,,6.5
Pee-Wee Gash,Guard,67.0,170,,Tennessee,2005,3,17.0,0.4,0.2,0.3,18.8,9.1,,21.9,,-0.2
Gary Gaskill,Guard,,,,UCSB,1965,2,54.0,5.7,2.4,,38.5,,78.7,,,
Dan Gaskin,Forward,74.0,188,,Kansas State,1967,1,9.0,1.6,0.9,,37.5,,28.6,,,
Dreher Gaskin,,,,,Clemson,1953,1,6.0,0.8,2.0,,28.6,,50.0,,,
Walt Gaskin,,,,,Drake,1966,1,11.0,5.3,3.9,,50.0,,58.1,,,
Billy Gaskins,Guard,73.0,185,,Oregon,1970,3,70.0,13.6,3.8,,41.8,,67.6,,,
Dennis Gaskins,Guard,73.0,185,,Elon,2001,2,48.0,8.8,2.4,2.6,45.1,31.9,80.7,51.4,,2.1
Gary Gaskins,Forward,73.0,200,Beaufort,Oklahoma State,2014,1,11.0,0.8,1.4,0.1,50.0,,50.0,50.0,9.3,0.1
Gerald Gaskins,Guard,69.0,175,,Howard,1979,4,,,,,,,,,,
Greg Gaskins,Guard,75.0,190,,Holy Cross,1977,2,39.0,2.9,1.2,0.6,54.4,,59.6,,,
Henry Gaskins,Guard,69.0,145,,Boston University,2011,1,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,-55.7,0.0
King Gaskins,Guard,73.0,185,,Holy Cross,1973,1,24.0,13.7,1.9,4.8,41.8,,74.7,,,
Trevor Gaskins,Guard,74.0,215,,Ole Miss and Louisiana Tech,2012,4,134.0,7.1,2.5,1.7,39.2,36.2,72.4,49.0,,6.5
Tyler Gaskins,Forward,76.0,205,Centennial,St. Peter's,2015,2,62.0,6.6,2.0,1.2,39.4,33.9,56.6,46.9,10.7,2.0
Randall Gaskins Jr.,Guard,75.0,180,Bishop O'Connell High School,Saint Francis (PA),2017,1,32.0,7.9,2.4,1.5,47.4,40.0,57.6,51.2,11.5,1.7
John Gaspar,Forward,78.0,198,,Villanova,1973,2,,,,,,,,,,
Gary Gaspard,Forward,76.0,193,,Mississippi State,1979,1,16.0,3.6,1.6,0.9,45.5,,62.5,,,
Jean Gaspard,Guard,73.0,185,,Northeastern Illinois,1995,3,,,,,,,,,,
Gary Gasperack,Forward,76.0,193,,UMass,1968,3,65.0,4.1,4.3,1.7,45.1,,56.0,,,
Mark Gasperini,Forward,73.0,250,Brimmer & May School,American,2017,1,30.0,11.7,4.2,1.5,48.9,25.5,55.0,50.8,15.9,1.4
A.J. Gasporra,Guard,74.0,188,,UTSA,2009,1,16.0,2.3,0.3,0.7,42.9,44.4,83.3,57.1,,0.3
Leroy Gasque,Forward,78.0,198,,Western Carolina,1986,2,55.0,12.0,5.9,0.4,55.8,,60.5,,,
Brandon Gasser,Forward,,,,Colorado,2001,1,2.0,0.0,0.5,0.5,0.0,,,0.0,,0.0
Hans Gasser,Forward,81.0,206,,Washington,2007,4,80.0,2.4,1.6,0.5,42.8,30.6,78.0,46.2,,1.4
Josh Gasser,Guard,76.0,192,Port Washington,Wisconsin,2015,4,148.0,7.3,3.9,1.9,45.2,40.2,83.7,56.5,14.0,17.8
Bill Gast,Guard,61.0,180,,Bowling Green State,1964,2,31.0,2.5,0.9,,39.8,,55.6,,,
Jasen Gast,Guard,75.0,190,,Stephen F. Austin,2004,3,87.0,7.3,2.4,0.9,38.3,29.1,79.3,43.4,,4.2
Jay Gast,Guard,74.0,188,,Toledo,1985,4,112.0,11.8,3.3,,52.2,,79.1,,,
Steve Gast,Forward,75.0,190,,Air Force,1973,3,61.0,3.2,3.8,,34.8,,65.4,,,
Terry Gast,Guard,73.0,185,,Stephen F. Austin,2002,1,3.0,0.0,0.3,0.0,,,0.0,,,0.0
Tom Gastall,,,,,Providence,1975,1,4.0,0.5,,,33.3,,,,,
Matt Gastel,Center,73.0,211,,Oral Roberts,2004,4,114.0,4.5,2.9,0.5,53.2,33.3,66.9,53.7,,4.5
Vlad Gastevich,,,,,Louisville,1955,3,84.0,9.3,7.2,,37.2,,70.1,,,
Orval Gastineau,Forward,,,,Idaho State,1963,2,34.0,2.2,2.0,,47.2,,67.6,,,
Anthony Gaston,Guard,75.0,200,Highland Springs High School,Grambling,2017,1,10.0,1.3,1.0,0.3,23.5,0.0,50.0,23.5,8.5,0.0
Bob Gaston,Forward,76.0,193,,Washington State,1949,2,,,,,,,,,,
Chris Gaston,Forward,79.0,231,St. Anthony (NH),Fordham,2013,4,101.0,16.6,10.3,1.3,45.5,15.6,62.1,45.6,20.7,6.2
Jon Gaston,Guard,74.0,188,,Texas-Rio Grande Valley,1994,1,28.0,4.1,1.1,0.4,32.6,21.1,66.7,38.5,,
Juan Gaston,Forward,79.0,201,,Georgia Tech,1996,1,36.0,3.5,2.2,0.3,45.5,31.3,57.9,47.7,,0.5
LeRoy Gaston,Forward,80.0,203,,Texas Christian,1995,2,24.0,0.5,0.9,0.1,22.2,66.7,14.3,27.8,,
Rashid Gaston,Forward,81.0,240,Warren G. Harding,Norfolk State and Xavier,2017,4,120.0,9.9,7.1,0.7,58.1,,53.5,58.1,21.3,10.5
Richard Gaston,Forward,79.0,201,,Eastern Kentucky,2001,1,23.0,4.7,3.7,0.5,40.0,50.0,60.4,41.1,,0.3
William Gasway,Forward,78.0,198,,Texas A&M,1965,2,49.0,5.3,7.0,,39.5,,63.9,,,
Ryan Gatchell,Guard,76.0,193,,New Hampshire,1997,4,91.0,3.2,1.1,0.7,34.9,32.9,72.7,47.9,,
David Gately,Forward,75.0,190,,Loyola (MD),1987,4,107.0,15.9,3.3,2.2,50.7,,80.1,,,
Ed Gately,Forward,76.0,193,,Providence,1982,1,9.0,,0.2,,,,,,,
Michael Gately,Forward,80.0,203,,Columbia,2007,1,9.0,1.7,1.2,0.3,25.0,0.0,63.6,25.0,,-0.1
Matt Gatens,Guard,77.0,212,,Iowa,2012,4,128.0,12.8,3.6,2.3,41.5,36.7,86.3,51.0,,12.6
Mike Gatens,Center,81.0,206,,Iowa,1976,4,62.0,3.1,2.2,,,,61.2,,,
Antonio Gates,Forward,,,,Eastern Michigan and Kent State,2003,3,85.0,16.5,7.8,2.9,50.0,30.1,69.0,51.0,,12.1
Armon Gates,Guard,74.0,188,,Kent State,2006,4,125.0,6.4,2.2,0.8,39.5,38.9,73.7,54.7,,7.4
Bill Gates,Forward,75.0,190,,Boston University,1959,1,27.0,12.2,5.4,,44.8,,68.9,,,
Bob Gates,Guard,73.0,185,,Nebraska,1950,1,23.0,4.8,,,37.0,,75.5,,,
Brannon Gates,Guard,,,,Texas Southern,2000,1,12.0,1.8,1.2,0.2,66.7,50.0,100.0,70.0,,0.3
Curtis Gates,Guard,74.0,188,,UCF,1986,1,6.0,3.0,0.7,,40.0,,46.2,,,
Dennis Gates,Guard,75.0,190,,University of California,2002,4,114.0,3.8,1.2,1.3,34.2,27.4,77.2,42.0,,3.2
Ed Gates,Guard,68.0,173,,UConn,1951,3,73.0,6.3,,,28.4,,61.6,,,
Farley Gates,Center,80.0,203,,San Francisco and Tulane,1984,3,17.0,0.8,1.4,,38.5,,,,,
Jalon Gates,Guard,72.0,155,Samuel Clemens High School,Houston Baptist,2017,1,21.0,4.9,0.5,0.3,31.9,29.6,85.7,44.7,11.6,0.5
Kaiser Gates,Forward,80.0,205,St. Francis HS,Xavier,2017,2,63.0,4.6,3.3,0.4,40.2,33.8,63.8,51.7,12.6,2.8
Mike Gates,Center,80.0,203,,Brown,1991,4,98.0,3.3,2.7,0.4,43.1,,51.7,43.1,,
Phil Gates,Forward,80.0,203,,Hardin-Simmons,1986,3,70.0,4.5,3.0,0.5,55.0,,58.6,,,
Phillip Gates,Guard,61.0,175,,Prairie View,2010,1,15.0,1.9,0.2,0.1,41.7,31.3,60.0,52.1,12.2,0.2
Quintan Gates,Forward,79.0,201,,UTEP,1987,4,120.0,6.8,3.9,1.1,44.2,,74.0,,,
Rick Gates,Forward-Guard,,,,Kent State,1975,3,76.0,12.8,5.1,,45.1,,67.6,,,
Samuel Gates,Forward,77.0,196,,Prairie View,1997,1,9.0,0.4,0.2,0.1,14.3,33.3,50.0,21.4,,-0.1
Severin Gates,Forward,79.0,201,,UC-Riverside,2008,1,29.0,6.2,3.0,0.7,45.2,41.7,69.8,48.6,,0.9
Sidney Gates,,,,,Wichita State,1952,1,14.0,0.9,1.2,0.2,13.0,,87.5,,,
Terry Gates,Forward,,,,Virginia,1981,3,96.0,3.0,2.7,0.7,52.0,,62.2,,,
Terry Gates,Center,80.0,203,,Stetson,1977,1,17.0,3.6,2.2,0.6,45.5,,66.7,,,
Todd Gates,,,,,Virginia,1989,1,2.0,,,,,,,,,
William Gates,Forward,78.0,198,,Idaho,2000,1,13.0,0.9,1.0,0.2,44.4,,50.0,44.4,,0.1
William Gates,Guard,72.0,190,Clemens,Furman and Houston Baptist,2017,4,58.0,5.5,1.5,0.6,43.5,35.9,52.4,49.5,7.9,0.1
William Gates,Guard,,,,Marquette,1995,3,85.0,3.7,2.1,1.3,41.3,17.6,49.6,42.3,,
Willy Gates,Center,75.0,190,,Boston University,1960,1,24.0,13.9,7.8,,37.7,,70.6,,,
Yancy Gates,Forward,81.0,260,,Cincinnati,2012,4,132.0,11.2,6.9,0.8,49.6,26.9,58.9,49.9,,14.5
Danny Gatewood,,,,,North Carolina State,1972,1,3.0,,0.3,,,,,,,
Gary Gatewood,Guard,75.0,190,,Oregon,1983,4,103.0,6.8,1.6,1.9,46.0,,,,,
Greg Gatewood,,,,,Northern Arizona,1977,1,,,,,,,,,,
James Gatewood,Forward,80.0,203,,SMU,1994,4,110.0,6.4,4.2,0.7,46.8,,54.2,46.8,,
James Gatewood,Forward,77.0,196,,Oklahoma,1965,3,74.0,12.4,7.6,,44.7,,71.3,,,
Kwesi Gatewood,Guard,75.0,190,,Kent State,1995,3,25.0,0.1,0.3,0.0,,0.0,,,,
Larry Gatewood,Guard,77.0,196,,Baylor,1970,3,72.0,15.6,4.7,,46.2,,81.3,,,
Roy Gatewood,Forward,74.0,188,,Illinois,1950,2,26.0,4.5,,,36.4,,52.4,,,
Eric Gathers,Guard,72.0,183,,Lamar,1979,1,17.0,2.9,0.9,0.8,29.5,,63.6,,,
Gene Gathers,Forward,79.0,201,,Bradley,1971,2,49.0,17.0,8.3,0.7,49.5,,67.1,,,
Hank Gathers,Forward,79.0,201,,USC and Loyola Marymount,1988,2,117.0,23.3,9.6,1.4,58.5,,56.0,,,
Jordan Gathers,Guard,75.0,200,William Howard Taft,St. Bonaventure and Butler,2016,4,124.0,4.4,1.5,1.5,39.3,34.7,72.3,47.9,10.8,4.0
Rico Gathers,Forward,80.0,280,Riverside Academy,Baylor,2016,4,141.0,8.6,8.0,0.3,48.9,100.0,59.5,49.0,22.8,14.5
Vic Gathers,Guard,69.0,175,,Boston University,1973,3,52.0,11.5,2.6,,41.1,,,,,
Danny Gathings,Forward,78.0,198,,High Point,2004,2,81.0,15.6,7.4,1.0,53.4,31.7,62.6,55.4,,10.6
Danny Gathings,Forward,76.0,193,,Virginia Tech,2001,1,20.0,7.0,3.1,0.5,43.3,23.1,60.4,44.6,,0.2
Danny Gathright,Forward,80.0,203,,Morehead State,1968,1,21.0,9.4,8.8,,46.5,,56.3,,,
Ron Gathright,Forward,75.0,190,,Morehead State,1970,1,24.0,12.7,7.5,,47.8,,69.0,,,
_ Gatis,Guard,73.0,185,,Nebraska,1949,1,14.0,2.9,,,34.0,,50.0,,,
Steven Gatkuoth,Center,84.0,213,,Presbyterian,2009,1,14.0,0.1,0.7,0.1,0.0,,25.0,0.0,,
Anthony Gatlin,Guard,80.0,205,,Centenary (LA) and Cornell,2012,4,76.0,4.1,2.1,0.4,44.9,39.3,69.4,51.3,,1.4
DeMarcus Gatlin,Guard,76.0,200,Bush,Sam Houston State,2015,3,90.0,10.0,4.4,2.2,42.0,28.5,64.4,45.7,17.3,8.6
Ed Gatlin,,,,,Lamar,1978,1,4.0,0.5,,,20.0,,,,,
